record_id,split,log_followers,log_following,log_bio_length,log_posts,has_profile_pic,is_private,username_digits,username_length,log_following_follower_ratio,username_digit_fraction,no_posts,is_fake
237,train,6.075346031088684,6.270988431858299,3.1780538303479458,4.543294782270004,1,1,0,9,0.19564240076961514,0.0,0,0
238,train,6.97914527506881,6.731018100482083,0.0,3.912023005428146,1,1,0,14,-0.2481271745867275,0.0,0,0
239,train,7.334981878871814,7.266827347520591,4.060443010546419,5.749392985908253,1,1,0,11,-0.06815453135122329,0.0,0,0
240,test,6.6039438246004725,6.775366090936392,4.477336814478207,3.9889840465642745,1,0,0,10,0.17142226633591928,0.0,0,0
241,train,5.817111159963204,5.869296913133774,3.295836866004329,1.0986122886681096,1,1,0,14,0.05218575317057006,0.0,0,0
242,train,5.991464547107982,5.8998973535824915,3.8712010109078907,2.302585092994046,1,1,0,16,-0.09156719352549025,0.0,0,0
243,train,5.739792912179234,5.802118375377063,0.0,0.0,1,1,1,5,0.062325463197828945,0.2,1,0
244,train,5.973809611869261,5.940171252720432,3.091042453358316,2.1972245773362196,1,0,0,13,-0.03363835914882962,0.0,0,0
245,train,5.099866427824199,5.231108616854587,0.0,0.0,1,1,0,8,0.1312421890303881,0.0,1,0
246,train,6.466144724237619,6.56244409369372,2.1972245773362196,2.3978952727983707,1,1,0,12,0.09629936945610051,0.0,0,0
247,test,6.38856140554563,6.68586094706836,3.367295829986474,3.091042453358316,1,1,0,12,0.2972995415227295,0.0,0,0
248,train,5.69035945432406,5.713732805509369,2.4849066497880004,1.0986122886681096,1,1,0,11,0.0233733511853087,0.0,0,0
249,train,5.934894195619588,6.29156913955832,4.343805421853684,3.713572066704308,1,0,0,11,0.35667494393873245,0.0,0,0
250,train,5.846438775057724,5.976350909297934,0.0,1.0986122886681096,1,1,0,8,0.1299121342402101,0.0,0,0
251,train,6.504288173536645,6.493753839851687,0.0,3.044522437723423,1,1,0,7,-0.010534333684958597,0.0,0,0
252,test,5.8522024797744745,6.415096959171596,3.8066624897703196,2.70805020110221,1,1,2,14,0.5628944793971211,0.14285714285714285,0,0
253,train,5.831882477283517,5.937536205082426,3.332204510175204,2.302585092994046,1,1,0,12,0.10565372779890936,0.0,0,0
254,train,7.036148493750536,6.884486652042782,4.709530201312334,5.241747015059643,1,1,0,10,-0.15166184170775399,0.0,0,0
255,train,5.332718793265369,5.308267697401205,2.3978952727983707,2.833213344056216,1,1,0,9,-0.02445109586416372,0.0,0,0
256,train,6.773080375655535,6.81783057145415,4.204692619390966,3.970291913552122,1,1,1,15,0.04475019579861428,0.06666666666666667,0,0
257,train,5.66988092298052,5.41610040220442,4.0943445622221,2.3978952727983707,1,1,0,16,-0.25378052077609947,0.0,0,0
258,test,6.236369590203704,6.38856140554563,0.0,3.258096538021482,1,1,0,11,0.15219181534192572,0.0,0,0
259,train,6.690842277418564,6.47543271670409,1.0986122886681096,3.4011973816621555,1,1,0,13,-0.21540956071447326,0.0,0,0
260,train,6.297109319933935,6.2766434893416445,3.7376696182833684,4.3694478524670215,1,1,0,14,-0.02046583059229068,0.0,0,0
261,train,6.248042874508429,6.320768294250582,4.060443010546419,3.6888794541139363,1,1,0,12,0.07272541974215319,0.0,0,0
262,test,6.159095388491933,6.068425588244111,3.4965075614664802,4.0943445622221,1,1,0,9,-0.0906698002478219,0.0,0,0
263,train,4.9344739331306915,4.8283137373023015,2.3978952727983707,1.0986122886681096,1,1,0,13,-0.10616019582838998,0.0,0,0
264,test,5.308267697401205,5.762051382780177,4.382026634673881,2.70805020110221,1,1,0,8,0.45378368537897185,0.0,0,0
265,train,5.459585514144159,5.493061443340548,1.6094379124341003,2.4849066497880004,1,1,0,11,0.03347592919638931,0.0,0,0
266,train,5.713732805509369,5.726847747587197,3.332204510175204,3.6375861597263857,1,1,0,11,0.01311494207782804,0.0,0,0
267,train,6.375024819828097,6.659293919683638,0.0,4.48863636973214,1,0,0,9,0.28426909985554083,0.0,0,0
268,train,5.564520407322694,6.018593214496234,0.0,1.3862943611198906,1,1,0,7,0.4540728071735405,0.0,0,0
269,train,5.934894195619588,6.2324480165505225,0.0,3.258096538021482,1,1,0,10,0.2975538209309345,0.0,0,0
270,train,6.331501849893691,6.2324480165505225,3.828641396489095,4.74493212836325,1,0,0,9,-0.09905383334316831,0.0,0,0
271,test,6.580639137284949,6.467698726104354,2.833213344056216,4.543294782270004,1,1,0,13,-0.11294041118059539,0.0,0,0
272,train,6.030685260261263,6.0330862217988015,4.219507705176107,3.828641396489095,1,1,0,9,0.0024009615375382154,0.0,0,0
273,train,5.5134287461649825,5.66988092298052,3.58351893845611,4.2626798770413155,1,1,0,14,0.15645217681553714,0.0,0,0
274,train,5.7745515455444085,5.971261839790462,0.0,0.6931471805599453,1,1,0,12,0.19671029424605369,0.0,0,0
275,train,6.742880635791903,6.481577129276431,1.9459101490553132,4.430816798843313,1,0,0,7,-0.2613035065154721,0.0,0,0
276,train,5.746203190540153,5.780743515792329,3.1354942159291497,2.5649493574615367,1,1,0,7,0.034540325252176096,0.0,0,0
277,train,6.284134161070802,6.056784013228625,2.639057329615259,4.110873864173311,1,0,0,12,-0.2273501478421771,0.0,0,0
278,train,5.780743515792329,5.7899601708972535,3.367295829986474,2.1972245773362196,1,1,0,9,0.00921665510492442,0.0,0,0
279,train,6.257667587882639,7.1569563646156364,0.0,5.056245805348308,1,1,0,13,0.8992887767329973,0.0,0,0
280,test,5.556828061699537,5.659482215759621,3.2188758248682006,1.791759469228055,1,1,0,9,0.10265415406008405,0.0,0,0
281,train,5.726847747587197,5.799092654460526,4.859812404361672,2.4849066497880004,1,1,0,9,0.07224490687332885,0.0,0,0
282,train,5.54907608489522,5.730099782973575,1.9459101490553132,2.5649493574615367,1,1,0,11,0.18102369807835483,0.0,0,0
283,train,5.849324779946859,5.717027701406222,2.70805020110221,2.833213344056216,1,0,0,11,-0.13229707854063744,0.0,0,0
284,train,5.707110264748875,5.5909869805108565,2.772588722239781,3.1354942159291497,1,0,0,10,-0.11612328423801888,0.0,0,0
285,test,5.442417710521793,5.442417710521793,2.1972245773362196,1.0986122886681096,1,1,0,12,0.0,0.0,0,0
286,train,6.248042874508429,6.289715570908998,2.3978952727983707,3.044522437723423,1,1,0,14,0.041672696400568476,0.0,0,0
287,test,5.552959584921617,5.541263545158426,4.343805421853684,3.295836866004329,1,1,0,7,-0.011696039763191557,0.0,0,0
288,train,5.814130531825066,6.021023349349527,3.713572066704308,3.091042453358316,1,0,0,16,0.20689281752446043,0.0,0,0
289,train,5.278114659230518,5.983936280687191,3.332204510175204,3.4657359027997265,1,1,0,14,0.705821621456673,0.0,0,0
290,train,6.608000625296087,6.846943139585379,3.9889840465642745,6.182084906716632,1,1,0,9,0.2389425142892927,0.0,0,0
291,test,5.831882477283517,5.840641657373398,0.0,2.1972245773362196,1,1,0,11,0.008759180089881191,0.0,0,0
292,train,6.003887067106539,6.135564891081739,0.0,0.6931471805599453,1,0,0,15,0.1316778239751999,0.0,0,0
293,train,5.288267030694535,5.771441123130016,0.0,2.302585092994046,1,1,0,10,0.4831740924354806,0.0,0,0
294,train,6.163314804034641,6.018593214496234,4.31748811353631,3.5263605246161616,1,1,0,14,-0.14472158953840708,0.0,0,0
295,test,5.365976015021851,5.0369526024136295,2.995732273553991,5.3471075307174685,1,1,0,8,-0.32902341260822165,0.0,0,0
296,train,6.842683282238422,6.561030665896573,3.58351893845611,4.127134385045092,1,1,1,16,-0.2816526163418489,0.0625,0,0
297,train,5.337538079701318,5.2832037287379885,0.0,2.0794415416798357,1,1,0,11,-0.05433435096332939,0.0,0,0
298,test,4.356708826689592,4.532599493153256,0.0,0.0,1,1,0,10,0.17589066646366458,0.0,1,0
299,test,6.118097198041348,6.270988431858299,3.2188758248682006,4.330733340286331,1,1,0,15,0.15289123381695102,0.0,0,0
300,train,5.683579767338681,5.8289456176102075,2.5649493574615367,4.532599493153256,1,1,0,10,0.14536585027152604,0.0,0,0
301,train,6.161207321695077,6.210600077024653,2.1972245773362196,2.833213344056216,1,1,0,12,0.04939275532957588,0.0,0,0
302,test,5.940171252720432,6.07993319509559,2.0794415416798357,4.04305126783455,1,1,0,12,0.13976194237515838,0.0,0,0
303,train,6.466144724237619,6.655440350367647,4.454347296253507,5.4680601411351315,1,1,4,15,0.18929562613002826,0.26666666666666666,0,0
304,train,5.860786223465865,5.976350909297934,3.295836866004329,2.995732273553991,1,1,0,8,0.11556468583206847,0.0,0,0
305,test,5.123963979403259,5.220355825078325,3.5263605246161616,2.3978952727983707,1,1,2,10,0.09639184567506653,0.2,0,0
306,test,5.71042701737487,6.09807428216624,4.406719247264253,4.110873864173311,1,1,0,6,0.38764726479137046,0.0,0,0
307,train,6.285998094508865,6.22455842927536,4.31748811353631,4.90527477843843,1,1,0,15,-0.06143966523350475,0.0,0,0
308,train,5.926926025970411,5.7430031878094825,0.0,3.1780538303479458,1,1,0,10,-0.18392283816092814,0.0,0,0
309,train,5.83773044716594,5.840641657373398,3.9318256327243257,4.04305126783455,1,1,2,6,0.0029112102074577706,0.3333333333333333,0,0
310,train,6.513230110912307,6.376726947898627,3.7376696182833684,2.4849066497880004,1,1,0,11,-0.13650316301368015,0.0,0,0
311,train,6.056784013228625,6.18826412308259,4.110873864173311,4.709530201312334,1,0,0,12,0.13148010985396485,0.0,0,0
312,train,6.386879319362645,6.828712071641684,2.639057329615259,3.5553480614894135,1,1,0,9,0.44183275227903884,0.0,0,0
313,train,5.749392985908253,5.638354669333745,0.0,2.639057329615259,1,0,0,15,-0.11103831657450769,0.0,0,0
314,train,5.680172609017068,6.104793232414985,0.0,3.8712010109078907,1,1,0,10,0.4246206233979173,0.0,0,0
315,train,4.564348191467836,4.672828834461906,0.0,0.0,1,1,0,7,0.10848064299406968,0.0,1,0
316,train,5.231108616854587,5.384495062789089,2.70805020110221,1.791759469228055,1,0,0,12,0.153386445934502,0.0,0,0
317,train,5.62040086571715,6.401917196727186,3.784189633918261,3.258096538021482,1,1,0,8,0.7815163310100361,0.0,0,0
318,train,4.574710978503383,5.1647859739235145,0.0,0.6931471805599453,0,1,0,15,0.5900749954201316,0.0,0,0
319,train,5.777652323222656,7.311218384419629,0.0,3.9889840465642745,0,1,4,10,1.5335660611969724,0.4,0,0
320,train,5.918893854273146,5.932245187448011,0.0,1.3862943611198906,1,1,0,6,0.013351333174864699,0.0,0,0
321,test,5.0369526024136295,5.198497031265826,2.8903717578961645,1.9459101490553132,1,1,0,11,0.16154442885219655,0.0,0,0
322,train,6.373319789577012,6.3578422665081,0.0,3.784189633918261,1,1,0,12,-0.015477523068912369,0.0,0,0
323,train,6.18826412308259,6.361302477572996,0.0,1.3862943611198906,1,0,4,17,0.17303835449040594,0.23529411764705882,0,0
324,train,5.998936561946683,6.263398262591624,1.3862943611198906,4.382026634673881,1,1,0,8,0.264461700644941,0.0,0,0
325,train,6.269096283706261,6.269096283706261,3.258096538021482,2.3978952727983707,1,1,4,10,0.0,0.4,0,0
326,train,5.472270673671475,5.648974238161206,0.0,0.0,1,1,0,10,0.17670356448973124,0.0,1,0
327,train,5.7745515455444085,5.802118375377063,3.4965075614664802,2.1972245773362196,1,1,0,6,0.02756682983265435,0.0,0,0
328,test,5.616771097666572,5.5909869805108565,2.995732273553991,1.3862943611198906,1,1,0,10,-0.02578411715571516,0.0,0,0
329,train,5.572154032177765,6.259581464064923,0.0,2.4849066497880004,1,0,2,11,0.6874274318871585,0.18181818181818182,0,0
330,test,4.700480365792417,4.7535901911063645,0.0,0.0,1,1,0,18,0.05310982531394792,0.0,1,0
331,train,6.054439346269371,6.169610732491456,1.6094379124341003,4.927253685157205,1,1,0,11,0.11517138622208556,0.0,0,0
332,train,3.6109179126442243,5.755742213586912,2.3978952727983707,0.0,1,0,0,11,2.144824300942688,0.0,1,0
333,train,7.095893221097532,6.870053411798126,0.0,4.955827057601261,1,1,0,11,-0.22583980929940584,0.0,0,0
334,test,5.056245805348308,5.298317366548036,3.7612001156935624,1.0986122886681096,1,0,0,11,0.2420715611997286,0.0,0,0
335,train,5.652489180268651,5.891644211825771,3.828641396489095,3.7376696182833684,1,1,0,19,0.2391550315571198,0.0,0,0
336,train,5.420534999272286,6.102558594613569,0.0,3.9889840465642745,1,0,0,11,0.682023595341283,0.0,0,0
337,train,5.849324779946859,5.968707559985366,2.70805020110221,2.1972245773362196,1,1,0,9,0.11938278003850655,0.0,0,0
338,test,5.8289456176102075,5.937536205082426,4.127134385045092,0.6931471805599453,1,1,0,15,0.10859058747221884,0.0,0,0
339,train,6.634633357861686,6.359573868672378,3.044522437723423,2.772588722239781,1,0,0,9,-0.27505948918930834,0.0,0,0
340,train,5.389071729816501,5.402677381872279,2.3978952727983707,2.1972245773362196,1,1,0,15,0.01360565205577835,0.0,0,0
341,train,5.768320995793772,5.796057750765372,3.1780538303479458,1.9459101490553132,1,1,0,11,0.027736754971599886,0.0,0,0
342,train,6.230481447578482,6.202535517187923,4.0943445622221,3.258096538021482,1,1,0,12,-0.02794593039055915,0.0,0,0
343,train,6.333279628139691,6.539585955617669,2.9444389791664403,3.091042453358316,1,1,0,12,0.2063063274779786,0.0,0,0
344,train,6.263398262591624,6.236369590203704,0.0,2.9444389791664403,1,1,0,9,-0.027028672387919173,0.0,0,0
345,train,5.53338948872752,6.363028103540465,0.0,0.0,1,1,0,14,0.8296386148129447,0.0,1,0
346,train,5.204006687076795,5.298317366548036,0.0,1.3862943611198906,0,1,1,21,0.09431067947124117,0.047619047619047616,0,0
347,train,5.209486152841421,5.241747015059643,2.995732273553991,3.2188758248682006,1,1,0,7,0.03226086221822122,0.0,0,0
348,train,6.656726524178391,6.368187186350492,3.1354942159291497,3.4011973816621555,1,0,0,13,-0.2885393378278991,0.0,0,0
349,train,5.552959584921617,5.641907070938114,2.8903717578961645,2.4849066497880004,1,1,0,8,0.08894748601649649,0.0,0,0
350,train,4.700480365792417,4.653960350157523,3.1354942159291497,3.044522437723423,1,0,0,13,-0.0465200156348935,0.0,0,0
351,train,4.852030263919617,4.962844630259907,0.0,1.9459101490553132,1,1,0,13,0.11081436634029007,0.0,0,0
352,train,6.416732282512326,6.023447592961033,4.941642422609304,2.5649493574615367,1,1,0,13,-0.3932846895512929,0.0,0,0
353,train,4.919980925828125,5.902633333401366,0.0,2.995732273553991,1,1,0,14,0.9826524075732408,0.0,0,0
354,train,5.579729825986222,5.583496308781699,3.5553480614894135,1.6094379124341003,1,1,0,10,0.0037664827954770885,0.0,0,0
355,train,6.104793232414985,5.961005339623274,2.5649493574615367,3.4657359027997265,1,1,0,12,-0.14378789279171134,0.0,0,0
356,test,5.420534999272286,5.54907608489522,0.0,0.6931471805599453,1,1,0,10,0.12854108562293387,0.0,0,0
357,train,5.631211781821365,6.511745329644728,3.258096538021482,3.091042453358316,1,1,0,15,0.8805335478233625,0.0,0,0
358,train,5.030437921392435,5.402677381872279,0.0,4.770684624465665,1,0,0,11,0.372239460479844,0.0,0,0
359,test,6.424869023905388,6.577861357721047,0.0,3.58351893845611,1,1,0,12,0.1529923338156589,0.0,0,0
360,test,5.8805329864007,5.91350300563827,4.189654742026425,1.9459101490553132,1,1,0,11,0.03297001923756948,0.0,0,0
361,test,3.6635616461296463,5.0689042022202315,0.0,0.6931471805599453,0,1,0,14,1.4053425560905852,0.0,0,0
362,train,5.298317366548036,5.288267030694535,4.31748811353631,1.9459101490553132,1,0,0,10,-0.010050335853501124,0.0,0,0
363,train,6.115892125483034,5.955837369464831,3.912023005428146,5.153291594497779,1,0,0,6,-0.1600547560182033,0.0,0,0
364,train,5.583496308781699,5.746203190540153,4.543294782270004,3.9889840465642745,1,1,0,9,0.16270688175845383,0.0,0,0
365,train,6.186208623900494,6.236369590203704,4.7535901911063645,3.2188758248682006,1,1,0,13,0.05016096630321076,0.0,0,0
366,test,5.5134287461649825,5.4680601411351315,0.6931471805599453,2.5649493574615367,1,1,0,12,-0.04536860502985096,0.0,0,0
367,train,6.546785410760524,6.646390514847729,3.4339872044851463,2.4849066497880004,1,0,3,16,0.09960510408720502,0.1875,0,0
368,train,5.83773044716594,5.659482215759621,3.58351893845611,2.9444389791664403,1,1,0,13,-0.17824823140631896,0.0,0,0
369,train,5.247024072160486,5.60947179518496,0.0,2.1972245773362196,1,1,0,12,0.3624477230244736,0.0,0,0
370,test,6.1903154058531475,6.670766320845874,3.8066624897703196,3.784189633918261,1,1,0,8,0.4804509149927263,0.0,0,0
371,train,4.23410650459726,4.330733340286331,0.0,2.8903717578961645,1,0,0,15,0.09662683568907138,0.0,0,0
372,train,5.872117789475416,5.8971538676367405,2.3978952727983707,3.713572066704308,1,0,0,11,0.025036078161324582,0.0,0,0
373,train,5.814130531825066,6.214608098422191,3.5553480614894135,3.4339872044851463,1,1,0,12,0.4004775665971252,0.0,0,0
374,train,5.720311776607412,5.7745515455444085,3.4965075614664802,3.1780538303479458,1,1,0,11,0.05423976893699667,0.0,0,0
375,train,5.424950017481403,5.517452896464707,3.7612001156935624,2.995732273553991,1,0,0,6,0.09250287898330445,0.0,0,0
376,train,5.583496308781699,5.768320995793772,3.091042453358316,4.07753744390572,1,1,0,11,0.18482468701207289,0.0,0,0
377,train,6.269096283706261,6.212606095751519,3.713572066704308,3.7612001156935624,1,1,1,11,-0.05649018795474259,0.09090909090909091,0,0
378,train,5.793013608384144,6.263398262591624,0.0,3.2188758248682006,1,1,0,13,0.47038465420747944,0.0,0,0
379,train,5.159055299214529,5.278114659230518,1.6094379124341003,0.0,1,1,0,14,0.1190593600159886,0.0,1,0
380,train,5.541263545158426,6.811244378601294,0.0,3.5553480614894135,1,1,0,13,1.269980833442868,0.0,0,0
381,train,5.455321115357702,5.638354669333745,0.0,3.1780538303479458,1,0,0,7,0.1830335539760437,0.0,0,0
382,train,5.351858133476067,5.3981627015177525,0.0,0.6931471805599453,1,1,0,10,0.04630456804168581,0.0,0,0
383,train,6.480044561926653,6.583409222158765,3.9512437185814275,4.919980925828125,1,1,0,12,0.10336466023211166,0.0,0,0
384,train,5.472270673671475,5.521460917862246,0.0,3.6109179126442243,1,1,0,11,0.049190244190771004,0.0,0,0
385,train,5.3230099791384085,6.100318952020064,4.77912349311153,4.532599493153256,1,1,0,8,0.7773089728816558,0.0,0,0
386,train,5.594711379601839,5.963579343618446,0.0,1.3862943611198906,1,1,0,8,0.3688679640166068,0.0,0,0
387,test,5.683579767338681,6.0844994130751715,3.8501476017100584,3.828641396489095,1,1,0,6,0.4009196457364901,0.0,0,0
388,train,5.846438775057724,5.808142489980444,2.995732273553991,5.123963979403259,1,1,0,14,-0.03829628507727989,0.0,0,0
389,test,7.453561871643373,7.2909747781429814,4.912654885736052,5.5053315359323625,1,1,0,17,-0.1625870935003917,0.0,0,0
390,train,5.7430031878094825,5.863631175598097,0.0,4.1588830833596715,1,0,0,11,0.12062798778861428,0.0,0,0
391,test,5.41610040220442,5.733341276897746,3.1780538303479458,4.0943445622221,1,1,0,16,0.31724087469332574,0.0,0,0
392,train,5.5053315359323625,5.981414211254481,0.0,2.3978952727983707,1,1,0,8,0.4760826753221181,0.0,0,0
393,train,6.368187186350492,6.720220155135295,0.0,3.784189633918261,1,1,0,16,0.35203296878480295,0.0,0,0
394,train,6.104793232414985,6.35088571671474,4.430816798843313,4.795790545596741,1,1,0,15,0.24609248429975494,0.0,0,0
395,train,5.111987788356544,5.327876168789581,1.9459101490553132,0.0,1,0,0,8,0.2158883804330376,0.0,1,0
396,train,5.236441962829949,5.337538079701318,2.302585092994046,2.833213344056216,1,1,0,9,0.10109611687136866,0.0,0,0
397,train,5.814130531825066,5.459585514144159,0.0,2.833213344056216,1,1,0,12,-0.3545450176809073,0.0,0,0
398,train,6.419994928147142,6.320768294250582,3.332204510175204,4.804021044733257,1,1,0,11,-0.09922663389655995,0.0,0,0
399,train,5.631211781821365,5.583496308781699,0.0,5.049856007249537,1,0,0,9,-0.04771547303966628,0.0,0,0
400,test,5.627621113690637,5.170483995038151,0.0,4.189654742026425,1,0,0,9,-0.4571371186524855,0.0,0,0
401,test,4.68213122712422,5.564520407322694,0.0,0.0,1,1,0,13,0.8823891801984738,0.0,1,0
402,train,6.601230118728877,6.501289670540389,3.8066624897703196,2.995732273553991,1,1,0,11,-0.09994044818848735,0.0,0,0
403,train,5.493061443340548,5.703782474656201,3.6888794541139363,3.1780538303479458,1,1,0,11,0.21072103131565267,0.0,0,0
404,train,5.3471075307174685,5.37989735354046,2.995732273553991,2.70805020110221,1,1,0,13,0.032789822822991255,0.0,0,0
405,test,5.537334267018537,5.717027701406222,0.0,2.0794415416798357,1,1,0,9,0.17969343438768526,0.0,0,0
406,test,5.723585101952381,5.777652323222656,1.6094379124341003,3.912023005428146,1,0,0,13,0.054067221270275745,0.0,0,0
407,train,4.663439094112067,5.123963979403259,0.0,0.0,1,1,0,7,0.46052488529119184,0.0,1,0
408,train,5.918893854273146,5.8805329864007,4.3694478524670215,2.995732273553991,1,1,0,12,-0.03836086787244586,0.0,0,0
409,train,5.937536205082426,6.0473721790462776,3.091042453358316,3.4657359027997265,1,1,0,12,0.10983597396385125,0.0,0,0
410,train,5.953243334287785,5.393627546352361,3.9512437185814275,2.4849066497880004,1,1,0,12,-0.5596157879354235,0.0,0,0
411,train,6.744059186311348,6.866933284461882,0.0,5.420534999272286,1,0,0,8,0.1228740981505343,0.0,0,0
412,train,4.969813299576001,5.455321115357702,0.0,0.6931471805599453,1,1,0,13,0.485507815781701,0.0,0,0
413,train,5.814130531825066,6.769641976852503,0.0,3.367295829986474,1,1,0,13,0.9555114450274367,0.0,0,0
414,test,6.3818160174060985,6.687108607866515,3.784189633918261,4.343805421853684,1,0,2,13,0.30529259046041624,0.15384615384615385,0,0
415,train,5.616771097666572,6.0014148779611505,3.4339872044851463,4.812184355372417,1,1,0,10,0.3846437802945788,0.0,0,0
416,test,5.19295685089021,5.8522024797744745,0.0,3.258096538021482,1,0,2,5,0.6592456288842641,0.4,0,0
417,test,4.762173934797756,5.236441962829949,0.0,0.0,1,1,0,12,0.4742680280321929,0.0,1,0
418,train,5.4638318050256105,5.231108616854587,3.4339872044851463,2.302585092994046,1,1,0,16,-0.23272318817102366,0.0,0,0
419,train,5.407171771460119,5.517452896464707,0.0,3.713572066704308,1,1,0,13,0.11028112500458853,0.0,0,0
420,train,5.673323267171493,5.66988092298052,0.0,4.343805421853684,1,1,0,9,-0.0034423441909732233,0.0,0,0
421,train,5.857933154483459,6.059123195581797,2.639057329615259,2.70805020110221,1,1,4,12,0.2011900410983376,0.3333333333333333,0,0
422,train,5.41610040220442,5.459585514144159,2.639057329615259,2.0794415416798357,1,1,0,10,0.04348511193973881,0.0,0,0
423,train,6.311734809152915,6.220590170099739,2.995732273553991,4.6913478822291435,1,1,0,13,-0.0911446390531756,0.0,0,0
424,train,4.77912349311153,4.532599493153256,0.0,1.3862943611198906,1,1,0,8,-0.24652399995827334,0.0,0,0
425,train,5.771441123130016,6.126869184114185,2.70805020110221,0.6931471805599453,1,0,0,8,0.35542806098416957,0.0,0,0
426,train,6.529418838262226,6.385194398997726,2.4849066497880004,3.912023005428146,1,1,0,11,-0.1442244392644998,0.0,0,0
427,train,6.169610732491456,6.163314804034641,0.0,0.0,0,1,0,9,-0.0062959284568151475,0.0,1,0
428,train,5.594711379601839,5.855071922202427,3.784189633918261,3.091042453358316,1,0,0,11,0.26036054260058794,0.0,0,0
429,train,5.717027701406222,6.037870919922137,4.7535901911063645,4.532599493153256,1,1,0,13,0.3208432185159156,0.0,0,0
430,test,5.225746673713202,6.18826412308259,2.0794415416798357,0.0,1,1,0,9,0.962517449369388,0.0,1,0
431,train,5.8522024797744745,6.0112671744041615,4.204692619390966,2.4849066497880004,1,1,0,17,0.15906469462968698,0.0,0,0
432,train,5.831882477283517,6.693323668269949,0.0,2.9444389791664403,1,0,0,13,0.8614411909864321,0.0,0,0
433,train,5.860786223465865,5.955837369464831,0.0,4.1588830833596715,1,1,0,8,0.09505114599896558,0.0,0,0
434,train,5.971261839790462,5.752572638825633,1.3862943611198906,2.8903717578961645,1,0,0,12,-0.21868920096482913,0.0,0,0
435,train,6.003887067106539,6.12029741895095,2.302585092994046,3.295836866004329,1,1,0,11,0.11641035184441151,0.0,0,0
436,train,6.522092798170152,6.502790045915623,4.7535901911063645,4.007333185232471,1,1,0,7,-0.0193027522545286,0.0,0,0
437,train,5.4680601411351315,5.82600010738045,3.091042453358316,3.1780538303479458,1,1,0,11,0.35793996624531843,0.0,0,0
438,train,6.80128303447162,6.437751649736401,5.017279836814924,4.955827057601261,1,1,0,15,-0.36353138473521884,0.0,0,0
439,train,6.194405391104672,6.161207321695077,2.1972245773362196,4.465908118654584,1,0,4,9,-0.03319806940959502,0.4444444444444444,0,0
440,test,5.940171252720432,5.958424693029782,0.0,3.4657359027997265,1,0,0,11,0.01825344030935039,0.0,0,0
441,test,5.75890177387728,5.762051382780177,4.709530201312334,4.624972813284271,1,1,0,7,0.0031496089028966168,0.0,0,0
442,test,6.161207321695077,6.421622267806518,1.791759469228055,4.605170185988092,1,0,0,13,0.26041494611144067,0.0,0,0
443,test,4.990432586778736,5.099866427824199,4.248495242049359,4.1588830833596715,1,1,0,9,0.10943384104546272,0.0,0,0
444,train,5.54907608489522,5.82600010738045,3.6109179126442243,3.6888794541139363,1,1,0,10,0.27692402248522985,0.0,0,0
445,train,6.943122422819428,6.720220155135295,0.0,3.2188758248682006,1,0,0,10,-0.22290226768413302,0.0,0,0
446,train,5.7899601708972535,6.484635235635252,4.990432586778736,5.049856007249537,1,1,0,8,0.6946750647379982,0.0,0,0
447,train,5.83773044716594,5.918893854273146,3.784189633918261,2.772588722239781,1,1,0,11,0.08116340710720582,0.0,0,0
448,train,6.2766434893416445,6.532334292222349,0.0,3.7376696182833684,1,1,0,9,0.25569080288070456,0.0,0,0
449,train,6.192362489474872,6.345636360828596,0.0,3.5553480614894135,1,1,0,9,0.15327387135372383,0.0,0,0
450,train,7.105786129481271,5.863631175598097,3.58351893845611,2.772588722239781,1,0,0,10,-1.2421549538831744,0.0,0,0
451,test,6.0014148779611505,5.963579343618446,0.0,3.1780538303479458,1,1,0,11,-0.03783553434270459,0.0,0,0
452,test,5.976350909297934,5.921578419643816,3.258096538021482,2.0794415416798357,1,0,0,9,-0.05477248965411796,0.0,0,0
453,train,6.226536669287466,5.948034989180646,2.302585092994046,1.6094379124341003,1,1,0,11,-0.2785016801068201,0.0,0,0
454,train,5.204006687076795,5.231108616854587,0.0,2.1972245773362196,1,1,0,11,0.02710192977779169,0.0,0,0
455,train,5.768320995793772,5.768320995793772,3.8501476017100584,4.9344739331306915,1,1,0,11,0.0,0.0,0,0
456,train,6.331501849893691,6.6039438246004725,0.0,4.204692619390966,1,1,0,9,0.27244197470678166,0.0,0,0
457,train,5.648974238161206,5.87493073085203,0.0,4.948759890378168,1,1,0,8,0.22595649269082418,0.0,0,0
458,train,5.953243334287785,6.152732694704104,3.7612001156935624,4.276666119016055,1,1,0,11,0.1994893604163197,0.0,0,0
459,train,6.102558594613569,6.208590026096629,0.0,4.143134726391533,1,1,0,7,0.10603143148305971,0.0,0,0
460,train,5.342334251964811,5.739792912179234,2.302585092994046,6.089044875446846,1,1,0,10,0.397458660214423,0.0,0,0
461,train,7.024649030453636,7.0587581525186645,4.875197323201151,6.061456918928017,1,1,0,12,0.03410912206502825,0.0,0,0
462,train,5.648974238161206,6.093569770045136,1.9459101490553132,3.6109179126442243,1,1,0,8,0.4445955318839294,0.0,0,0
463,train,6.52649485957079,6.637258031284457,2.4849066497880004,4.74493212836325,1,1,0,7,0.11076317171366679,0.0,0,0
464,train,6.133398042996649,6.131226489483141,3.7376696182833684,3.1780538303479458,1,1,0,12,-0.002171553513507618,0.0,0,0
